"@timestamp","@version","@version.keyword","_id","_ignored","_index","_score",arch,"arch.keyword",command,"command.keyword",compCS,"compCS.keyword","dest_ip","dest_ip.keyword","DestPort (dest_port)",duplicate,duration,"duration.keyword",encCS,"encCS.keyword",eventid,"eventid.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.dma_code","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.dma_code","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword",hassh,"hassh.keyword",hasshAlgorithms,"hasshAlgorithms.keyword",host,"host.keyword",input,"input.keyword","ip_rep","ip_rep.keyword",kexAlgs,"kexAlgs.keyword",keyAlgs,"keyAlgs.keyword",langCS,"langCS.keyword",macCS,"macCS.keyword",message,"option_byte","option_name","option_name.keyword",password,"password.keyword",path,"path.keyword",protocol,"protocol.keyword",sensor,"sensor.keyword",session,"session.keyword",shasum,"shasum.keyword",size,"src_ip","src_ip.keyword","src_port","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,ttylog,"ttylog.keyword","Type (type)","type.keyword",username,"username.keyword",uuid,"uuid.keyword",version,"version.keyword"
"Sep 10, 2026 @ 09:55:14.193",1,1,S7mZi6ABTLn6JNKs6azv,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.command.failed","cowrie.command.failed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"config terminal","config terminal","-","-","-","-","-","-","-","-","-","-","Command not found: config terminal","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,b7e4185ef76e,b7e4185ef76e,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:14.193","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:14.191",1,1,SbmZi6ABTLn6JNKs6azv,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.command.failed","cowrie.command.failed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"enable ","enable ","-","-","-","-","-","-","-","-","-","-","Command not found: enable ","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,b7e4185ef76e,b7e4185ef76e,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:14.191","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:14.190",1,1,SrmZi6ABTLn6JNKs6azv,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.command.input","cowrie.command.input","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,enable,enable,"-","-","-","-","-","-","-","-","-","-","CMD: enable","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,b7e4185ef76e,b7e4185ef76e,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:14.190","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:14.190",1,1,R7mZi6ABTLn6JNKs6azv,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.command.failed","cowrie.command.failed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"start ","start ","-","-","-","-","-","-","-","-","-","-","Command not found: start ","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,b7e4185ef76e,b7e4185ef76e,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:14.190","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:14.189",1,1,SLmZi6ABTLn6JNKs6azv,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.command.input","cowrie.command.input","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,start,start,"-","-","-","-","-","-","-","-","-","-","CMD: start","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,b7e4185ef76e,b7e4185ef76e,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:14.189","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:13.926",1,1,RrmZi6ABTLn6JNKs5qwG,"-","logstash-2026.09.10","-","linux-arm-lsb","linux-arm-lsb","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.session.params","cowrie.session.params","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,b7e4185ef76e,b7e4185ef76e,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:13.926","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:13.761",1,1,RbmZi6ABTLn6JNKs5qwG,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.login.success","cowrie.login.success","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","login attempt [cht/chtsgpon] succeeded","-","-","-",chtsgpon,chtsgpon,"/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,b7e4185ef76e,b7e4185ef76e,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:13.761","-","-",Cowrie,Cowrie,cht,cht,"273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:13.758",1,1,RLmZi6ABTLn6JNKs5qwG,"-","logstash-2026.09.10","-","-","-",DONT,DONT,"-","-","-","-","-","-","-","-","-","-","cowrie.telnet.option","cowrie.telnet.option","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Telnet DONT ECHO",1,ECHO,ECHO,"-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,b7e4185ef76e,b7e4185ef76e,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:13.758","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:12.832",1,1,ObmZi6ABTLn6JNKs4qwg,"-","logstash-2026.09.10","-","-","-","-","-","-","-","172.24.0.2","172.24.0.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 153.117.34.175:53070 (172.24.0.2:23) [session: b7e4185ef76e]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,b7e4185ef76e,b7e4185ef76e,"-","-","-","153.117.34.175","153.117.34.175",53070,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:12.832","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:12.604",1,1,PLmZi6ABTLn6JNKs4qwg,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","1.1261608600616455","1.1261608600616455","-","-","cowrie.session.closed","cowrie.session.closed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 1 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,e61f837528f1,e61f837528f1,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:12.604","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:12.390",1,1,OrmZi6ABTLn6JNKs4qwg,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.login.failed","cowrie.login.failed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","login attempt [root/xc3511] failed","-","-","-",xc3511,xc3511,"/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,e61f837528f1,e61f837528f1,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:12.390","-","-",Cowrie,Cowrie,root,root,"273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:12.386",1,1,O7mZi6ABTLn6JNKs4qwg,"-","logstash-2026.09.10","-","-","-",DONT,DONT,"-","-","-","-","-","-","-","-","-","-","cowrie.telnet.option","cowrie.telnet.option","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Telnet DONT ECHO",1,ECHO,ECHO,"-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,e61f837528f1,e61f837528f1,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:12.386","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:11.479",1,1,MbmZi6ABTLn6JNKs3qwz,"-","logstash-2026.09.10","-","-","-","-","-","-","-","172.24.0.2","172.24.0.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 153.117.34.175:53042 (172.24.0.2:23) [session: e61f837528f1]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,e61f837528f1,e61f837528f1,"-","-","-","153.117.34.175","153.117.34.175",53042,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:11.479","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:54:13.353",1,1,"zrmYi6ABTLn6JNKs-6uW","-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","11.250237941741943","11.250237941741943","-","-","cowrie.session.closed","cowrie.session.closed","SION S.A","SION S.A",10617,Gaiman,Gaiman,SA,SA,AR,AR,AR,AR,Argentina,Argentina,"-","200.59.88.10","-43.281","POINT (-65.4819 -43.2849)","-65.5",9105,9105,U,U,Chubut,Chubut,"America/Argentina/Catamarca","America/Argentina/Catamarca","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 11 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,320eaee9daf6,320eaee9daf6,"-","-","-","200.59.88.10","200.59.88.10","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:54:13.353","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:54:02.104",1,1,xLmYi6ABTLn6JNKs0KuX,"-","logstash-2026.09.10","-","-","-","-","-","-","-","172.24.0.2","172.24.0.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","SION S.A","SION S.A",10617,Gaiman,Gaiman,SA,SA,AR,AR,AR,AR,Argentina,Argentina,"-","200.59.88.10","-43.281","POINT (-65.4819 -43.2849)","-65.5",9105,9105,U,U,Chubut,Chubut,"America/Argentina/Catamarca","America/Argentina/Catamarca","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 200.59.88.10:43515 (172.24.0.2:23) [session: 320eaee9daf6]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,320eaee9daf6,320eaee9daf6,"-","-","-","200.59.88.10","200.59.88.10",43515,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:54:02.104","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:51:35.589",1,1,8bmWi6ABTLn6JNKskqo3,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","31.151629209518433","31.151629209518433","-","-","cowrie.session.closed","cowrie.session.closed","IDDQD-AS","IDDQD-AS",8452,Cairo,Cairo,AF,AF,EG,EG,EG,EG,Egypt,Egypt,"-","197.37.80.252","30.047","POINT (31.2489 30.0507)","31.25","-","-",C,C,"Cairo Governorate","Cairo Governorate","Africa/Cairo","Africa/Cairo","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 31 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,eac32bf9440d,eac32bf9440d,"-","-","-","197.37.80.252","197.37.80.252","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:51:35.589","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:51:04.439",1,1,jbmWi6ABTLn6JNKsGaoP,"-","logstash-2026.09.10","-","-","-","-","-","-","-","172.24.0.2","172.24.0.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","IDDQD-AS","IDDQD-AS",8452,Cairo,Cairo,AF,AF,EG,EG,EG,EG,Egypt,Egypt,"-","197.37.80.252","30.047","POINT (31.2489 30.0507)","31.25","-","-",C,C,"Cairo Governorate","Cairo Governorate","Africa/Cairo","Africa/Cairo","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 197.37.80.252:52877 (172.24.0.2:23) [session: eac32bf9440d]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,eac32bf9440d,eac32bf9440d,"-","-","-","197.37.80.252","197.37.80.252",52877,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:51:04.439","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
